ID," "" Text""",,,,,,
3.02536E+14," ""Mark All Objects (Line)""",,,,,,
3.02536E+14," ""Add a line connecting all items in list.""",,,,,,
3.02536E+14," ""XText:ParseText() just ralphed.""",,,,,,
3.02536E+14," ""Will take a few seconds to complete.""",,,,,,
3.02536E+14," ""Position""",,,,,,
3.02536E+14," ""Unpacked""",,,,,,
3.02536E+14," ""Add spot offset pos from Origin.""",,,,,,
3.02536E+14," ""Shows the hex position of the spot: (-1","2).""",,,,,
3.02536E+14," ""Print Func""",,,,,,
3.02536E+14," ""Print Func Params""",,,,,,
3.02536E+14," ""Print Reset""",,,,,,
3.02536E+14," ""Print func name when this func is called.""",,,,,,
3.02536E+14," ""Also prints params (if this func is attached to a class obj then the first arg will only return the name).""",,,,,,
3.02536E+14," ""Remove print from func.""",,,,,,
3.02536E+14," ""Surfaces Toggle""",,,,,,
3.02536E+14," ""Show a list of surfaces and draw lines over them (GetRelativeSurfaces).""",,,,,,
3.02536E+14," ""Depth Test""",,,,,,
3.02536E+14," ""If enabled lines will hide behind occluding walls (not glass).""",,,,,,
3.02536E+14," ""View BBox""",,,,,,
3.02536E+14," ""Toggle viewing BBox.""",,,,,,
3.02536E+14," ""Going to <green>%s</green>""",,,,,,
3.02536E+14," ""Attached to""",,,,,,
3.02536E+14," ""Set Value""",,,,,,
3.02536E+14," ""Change the value of <green>%s</green>.""",,,,,,
3.02536E+14," ""Show context menu for <green>%s</green>.""",,,,,,
3.02536E+14," ""Remove the """"<green>%s</green>"""" key from <yellow>%s</yellow>.""",,,,,,
3.02536E+14," ""Close Menu""",,,,,,
3.02536E+14," ""Close this menu.""",,,,,,
3.02536E+14," ""Various object tools to use.""",,,,,,
3.02536E+14," ""Entity Surfaces""",,,,,,
3.02536E+14," ""Shows list of surfaces for the object entity.""",,,,,,
3.02536E+14," ""<left_click> Default Action <right_click> Examine""",,,,,,
3.02536E+14," ""Hex Shape Toggle""",,,,,,
3.02536E+14," ""Toggle showing shapes for the object.""",,,,,,
3.02536E+14," ""Lua source file not found.""",,,,,,
3.02536E+14," ""View Source""",,,,,,
3.02536E+14," ""Opens source code in text viewer (if it exists):",,,,,,
Mod code works as is, HG github game code needs to be placed at:,,,,,,
<green>%sSource</green>,,,,,,,
"Example: <yellow>Source/Lua/_const.lua</yellow>""",,,,,,,
3.02536E+14," ""Defaults to obj:GetObjectBBox() if it can't find a func.""",,,,,,
3.02536E+14," ""Toggle visibility of an input box for executing code.""",,,,,,
3.02536E+14," ""Press <green>%s</green> to execute code.",,,,,,
"Use <green>%s</green>/<green>%s</green> to browse console history.""",,,,,,,
3.02536E+14," ""o = examined object""",,,,,,
3.02536E+14," ""Use <green>o</green> as a reference to the examined object: <yellow>IsValid(</yellow><green>o</green><yellow>)</yellow>.""",,,,,,
3.02536E+14," ""userdata object probably needs UICity to translate.""",,,,,,
3.02536E+14," ""BBox Toggle""",,,,,,
3.02536E+14," ""Toggle showing object's bbox (changes depending on movement).""",,,,,,
3.02536E+14," ""No images found.""",,,,,,
3.02536E+14," ""Open a dialog with a list of images from object (.dds", .tga," .png).""",,,,
3.02536E+14," ""Append Dump""",,,,,,
3.02536E+14," ""Append text to same file"," or create a new file each time.""",,,,,
3.02536E+14," ""Enum""",,,,,,
3.02536E+14," ""Show values from EnumVars(obj).""",,,,,,
3.02536E+14," ""<left_click> Next <right_click> Previous <middle_click> Top""",,,,,,
3.02536E+14," ""<left_click> Toggle <right_click> Set Delay""",,,,,,
3.02536E+14," ""Various tools to use.""",,,,,,
3.02536E+14," ""<right_click> to change refresh delay.""",,,,,,
3.02536E+14," ""Sort normally or backwards.""",,,,,,
3.02536E+14," ""Not the actual properties (see ___properties for those).",,,,,,
,,,,,,,
"Use obj:GetProperty(""""NAME"""") and obj:SetProperty(""""NAME""""", value),,,,,,
"You can access a default value with obj:GetDefaultPropertyValue(""""NAME"""")",,,,,,,
"
302535920001396, point""",,,,,,,
3.02536E+14," ""All Properties""",,,,,,
3.02536E+14," ""Get all properties.""",,,,,,
3.02536E+14," ""Show all values: getmetatable(obj).""",,,,,,
3.02536E+14," ""Get properties different from base/parent object?""",,,,,,
3.02536E+14," ""Ged Inspect""",,,,,,
3.02536E+14," ""Open this object in the Ged inspector.""",,,,,,
3.02536E+14," ""<color 203 120 30>Off-Map</color>""",,,,,,
3.02536E+14," ""Destroy all objects in objlist!""",,,,,,
3.02536E+14," ""Mark Object""",,,,,,
3.02536E+14," ""Mark All Objects""",,,,,,
3.02536E+14," ""Mark all items in objlist with coloured spheres.""",,,,,,
3.02536E+14," ""Ged Editor""",,,,,,
3.02536E+14," ""Thread info""",,,,,,
3.02536E+14," ""Remove any coloured spheres/reset coloured objects",,,,,,
Press once to clear this examine," again to clear all.""",,,,,,
3.02536E+14," ""Mark object with coloured sphere and/or paint.""",,,,,,
3.02536E+14," ""UI Click To Examine""",,,,,,
3.02536E+14," ""Examine UI controls by clicking them.""",,,,,,
3.02536E+14," ""UI Flash""",,,,,,
3.02536E+14," ""Flash visibility of the UI object being examined.""",,,,,,
3.02536E+14," ""Data""",,,,,,
3.02536E+14," ""Functions""",,,,,,
3.02536E+14," ""Show all functions of this object and parents/ancestors.""",,,,,,
3.02536E+14," ""ECM: Slight issue with <green>%s</green> you may safely ignore the following error or three.""",,,,,,
3.02536E+14," ""Parents""",,,,,,
3.02536E+14," ""Ancestors""",,,,,,
3.02536E+14," ""Examine parent and ancestor classes.""",,,,,,
3.02536E+14," ""Are you sure you wish to delete <color ChoGGi_red>%s</color>?""",,,,,,
3.02536E+14," ""Assign to""",,,,,,
3.02536E+14," ""<green>Enter</green> to scroll to next found text",,,,,,
<green>Ctrl-Enter</green> to scroll to previous found text,,,,,,,
"<yellow>Arrow Keys</yellow> to scroll to each end""",,,,,,,
3.02536E+14," ""Go To Text""",,,,,,
3.02536E+14," ""Scrolls down one line or scrolls between text in """"<yellow>Go to text</yellow>"""".""",,,,,,
3.02536E+14," ""Opens object in Object Editor.""",,,,,,
3.02536E+14," ""Execute code (using console for output). <green>o</green> is whatever object is opened in examiner.",,,,,,
"Which you can then mess around with some more in the console.""",,,,,,,
3.02536E+14," ""Attaches""",,,,,,
3.02536E+14," ""Any objects attached to this object.""",,,,,,
3.02536E+14," ""Shows list of attachments. This <green>%s</green> has <yellow>%s</yellow>.",,,,,,
,,,,,,,
"Press <green>%s</green> to hide green markers.""",,,,,,,
3.02536E+14," ""Reads file when you focus on the edit box (instead of pressing Read File).""",,,,,,
3.02536E+14," ""Focus Update""",,,,,,
3.02536E+14," ""External Editor""",,,,,,
3.02536E+14," ""Use an external editor (see settings for editor cmd).",,,,,,
Updates external file when you type in editor (only updates text when you press Read File).,,,,,,,
"Press again to toggle updating.""",,,,,,,
3.02536E+14," ""Read File""",,,,,,
3.02536E+14," ""Update editor text with text from <green>%stempedit.lua</green>.""",,,,,,
3.02536E+14," ""Exec Code""",,,,,,
3.02536E+14," ""Paste or type code to be executed here", <green>o</green> is the examined object (ignored when opened from Console).,,,,,
"Press Ctrl-Enter or Shift-Enter to execute code.""",,,,,,,
3.02536E+14," ""Execute code in text box (Ctrl-Enter or Shift-Enter will also work).""",,,,,,
3.02536E+14," ""Insert Obj""",,,,,,
3.02536E+14," ""At caret position inserts: <green>o</green>""",,,,,,
3.02536E+14," ""Show""",,,,,,
3.02536E+14," ""List is updated each time you click this.""",,,,,,
3.02536E+14," ""<left_click> Activate <right_click> Alt Activate""",,,,,,
3.02536E+14," ""<left_click>*2 list item to apply and close list"," <right_click>*2 to apply without closing list.""",,,,,
3.02536E+14," ""<left_click>*2 list item to apply without closing list.""",,,,,,
3.02536E+14," ""Use Ctrl/Shift for multiple selection.""",,,,,,
3.02536E+14," ""ECM: OpenInListChoice(list) is blank... This shouldn't happen.""",,,,,,
3.02536E+14," ""Filter Items""",,,,,,
3.02536E+14," ""Only show items containing this text.",,,,,,
,,,,,,,
"Press Enter to show all items.""",,,,,,,
3.02536E+14," ""Enter a custom value to be applied.",,,,,,
The listitem <green>must</green> be selected for this to take effect (it's the last listitem).,,,,,,,
"It won't be visible unless the """"%s"""" checkbox is enabled.",,,,,,,
,,,,,,,
"Warning: Entering the wrong type of value may crash the game or otherwise cause issues.""",,,,,,,
3.02536E+14," ""Custom Value""",,,,,,
3.02536E+14," ""* Use this custom value""",,,,,,
3.02536E+14," ""Press OK to apply and close dialog (Arrow keys and Enter/Esc can also be used"," or <left_click>*2 a list item).""",,,,,
3.02536E+14," ""Check this for """"<yellow>All of type</yellow>"""" to only apply to connected grid.""",,,,,,
3.02536E+14," ""Auto-refresh list every """"<yellow>Amount</yellow>"""".""",,,,,,
3.02536E+14," ""Manually refresh the list.""",,,,,,
3.02536E+14," ""Refresh delay in ms""",,,,,,
3.02536E+14," ""<right_click>*2 to open list of objects.""",,,,,,
3.02536E+14," ""Auto-refresh list every second (turn off to edit values).""",,,,,,
3.02536E+14," ""Updates list with any changed values.""",,,,,,
3.02536E+14," ""New Entry""",,,,,,
3.02536E+14," ""Enter the name of the new entry to be added.""",,,,,,
3.02536E+14," ""New Value""",,,,,,
3.02536E+14," ""Set the value of the new entry to be added.""",,,,,,
3.02536E+14," ""Apply To All""",,,,,,
3.02536E+14," ""Apply selected value to all objects of the same type.""",,,,,,
3.02536E+14," ""You can only change strings/numbers/booleans (to remove set value to nil).",,,,,,
Value is updated while typing.,,,,,,,
Press Enter to refresh list (update names).,,,,,,,
,,,,,,,
"<left_click>*2 selected item to open in new editor.""",,,,,,,
3.02536E+14," ""Use to change values of selected list item.""",,,,,,
3.02536E+14," ""Edit Value""",,,,,,
3.02536E+14," ""Allows you to use Ark Pod with any sponsor.""",,,,,,
3.02536E+14," ""Passenger Ark Pod""",,,,,,
3.02536E+14," ""Pod Price""",,,,,,
3.02536E+14," ""Change the price per pod (applies to both supply/passenger).""",,,,,,
3.02536E+14," ""Any cheats changed here will override ones from a non-Consts menu.""",,,,,,
3.02536E+14," ""Previously set in an ECM menu (meaning it's active and the setting here will override this value).""",,,,,,
3.02536E+14," ""Consts""",,,,,,
3.02536E+14," ""The scale this amount will be multipled by when used.""",,,,,,
3.02536E+14," ""Change Resupply Settings""",,,,,,
3.02536E+14," ""Add Orbital Probes""",,,,,,
3.02536E+14," ""Add more probes.""",,,,,,
3.02536E+14," ""Add more funding (or reset back to 500 M).""",,,,,,
3.02536E+14," ""Add Probes""",,,,,,
3.02536E+14," ""Fill Selected Resource""",,,,,,
3.02536E+14," ""Fill the selected/moused over object's resource(s)""",,,,,,
3.02536E+14," ""%s: om nom nom nom nom""",,,,,,
3.02536E+14," ""Passengers""",,,,,,
3.02536E+14," ""Set Food Per Rocket Passenger""",,,,,,
3.02536E+14," ""Use edit box to enter amount of prefabs to add.""",,,,,,
3.02536E+14," ""Reset to 500 M""",,,,,,
3.02536E+14," ""If your funds are a negative value", then you added too much.,,,,,
"Fix with: %s""",,,,,,,
3.02536E+14," ""Unlock Crops""",,,,,,
3.02536E+14," ""Shows list of locked crops.""",,,,,,
3.02536E+14," ""Rotate During Placement""",,,,,,
3.02536E+14," ""Allow you to rotate all buildings.""",,,,,,
3.02536E+14," ""Remove Sponsor Limits""",,,,,,
3.02536E+14," ""Allow you to build all buildings no matter your sponsor.""",,,,,,
3.02536E+14," ""Toggles""",,,,,,
3.02536E+14," ""Points To Train""",,,,,,
3.02536E+14," ""How many points are needed to finish training.""",,,,,,
3.02536E+14," ""Always Clean""",,,,,,
3.02536E+14," ""Buildings will never get dusty.""",,,,,,
3.02536E+14," ""Service Building Stats""",,,,,,
3.02536E+14," ""Tweak settings for parks and such.",,,,,,
Health change, Sanity change, Service Comfort," Comfort increase.""",,,,
3.02536E+14," ""Select a <green>%s</green>.""",,,,,,
3.02536E+14," ""Value needs to be a <green>%s</green>.""",,,,,,
3.02536E+14," ""Reset to default.""",,,,,,
3.02536E+14," ""Are settings custom: <green>%s</green>""",,,,,,
3.02536E+14," ""Invalid settings will be skipped.""",,,,,,
3.02536E+14," ""Export When This Amount""",,,,,,
3.02536E+14," ""When you have this many rares in storage launch right away.""",,,,,,
3.02536E+14," ""Instant Export On Toggle""",,,,,,
3.02536E+14," ""Toggle Forbid Exports to have it instantly export current stock.""",,,,,,
3.02536E+14," ""Export Amount Per Trip""",,,,,,
3.02536E+14," ""How many rare metals you can export per trip.""",,,,,,
3.02536E+14," ""Import Amount Per Trip""",,,,,,
3.02536E+14," ""How much storage for import you can use.""",,,,,,
3.02536E+14," ""You need to select a building before using these.""",,,,,,
3.02536E+14," ""Set Food Storage""",,,,,,
3.02536E+14," ""%s: I must not fear. Fear is the mind-killer. Fear is the little-death that brings total obliteration.",,,,,,
I will face my fear. I will permit it to pass over me and through me.,,,,,,,
And when it has gone past I will turn the inner eye to see its path.,,,,,,,
"Where the fear has gone there will be nothing. Only I will remain.""",,,,,,,
3.02536E+14," ""Select a building with a protect_range (MDSLaser/DefenceTower).""",,,,,,
3.02536E+14," ""<green>%s</green> range is now <yellow>%s</yellow>.""",,,,,,
3.02536E+14," ""Set Protection Radius""",,,,,,
3.02536E+14," ""%s: Buildings unlocked.""",,,,,,
3.02536E+14," ""Unlock Buildings""",,,,,,
3.02536E+14," ""Pick the buildings you want to unlock (use Ctrl/Shift for multiple).""",,,,,,
3.02536E+14," ""%s: Is that a rocket in your pocket?""",,,,,,
3.02536E+14," ""You need to select a building that uses electricity.""",,,,,,
3.02536E+14," ""You need to select a building that has capacity (air/water/elec).""",,,,,,
3.02536E+14," ""You need to select a building that uses water.""",,,,,,
3.02536E+14," ""You need to select a building that uses oxygen.""",,,,,,
3.02536E+14," ""Charge""",,,,,,
3.02536E+14," ""Discharge""",,,,,,
3.02536E+14," ""<green>%s</green> rate is now: <yellow>%s</yellow>""",,,,,,
3.02536E+14," ""Dis/Charge Rates""",,,,,,
3.02536E+14," ""Current rate""",,,,,,
3.02536E+14," ""Change charge rate""",,,,,,
3.02536E+14," ""Change discharge rate""",,,,,,
3.02536E+14," ""Building Orientation""",,,,,,
3.02536E+14," ""Well", I been working in a coal mine.,,,,,
Going down, down.,,,,,,
Working in a coal mine.,,,,,,,
Whew," about to slip down.""",,,,,,
3.02536E+14," ""Select something that produces (air", water, electricity," other).""",,,
3.02536E+14," ""<green>%s</green> production is now: <yellow>%s</yellow>""",,,,,,
3.02536E+14," ""Production Amount""",,,,,,
3.02536E+14," ""Current production""",,,,,,
3.02536E+14," ""Select a building with workers.""",,,,,,
3.02536E+14," ""%s:",,,,,,
"I presume the PM's in favour of the scheme because it'll reduce unemployment.""",,,,,,,
3.02536E+14," ""Automated Performance""",,,,,,
3.02536E+14," ""Sets performance of all automated buildings of this type""",,,,,,
3.02536E+14," ""Only apply to selected object instead of all <green>%s</green>.""",,,,,,
3.02536E+14," ""%s:",,,,,,
You keep your work station so clean, Jerome.,,,,,,
"It's next to godliness. Isn't that what they say?""",,,,,,,
3.02536E+14," ""%s:",,,,,,
"There's more vodka in this piss than there is piss.""",,,,,,,
3.02536E+14," ""%s: Good for what ails you""",,,,,,
3.02536E+14," ""%s: The spice must flow!""",,,,,,
3.02536E+14," ""%s:  New penalty range""",,,,,,
3.02536E+14," ""%s:",,,,,,
So, er, we the crew of the Eagle 5, if we do encounter, make first contact with alien beings,,,
"it is a friendship greeting from the children of our small but great planet of Potatoho.""",,,,,,,
3.02536E+14," ""%s:",,,,,,
"Your home will not be a hut on some swampy outback planet your home will be the entire universe.""",,,,,,,
3.02536E+14," ""%s:",,,,,,
We were all feeling a bit shagged and fagged and fashed,,,,,,,
it having been an evening of some small energy expenditure, O my brothers.,,,,,,
"So we got rid of the auto and stopped off at the Korova for a nightcap.""",,,,,,,
3.02536E+14," ""%s: Aliens? We gotta deal with aliens too?""",,,,,,
3.02536E+14," ""Unlimited Wonders""",,,,,,
3.02536E+14," ""%s: Freedom for spires!""",,,,,,
3.02536E+14," ""%s: Buildings Instant Build""",,,,,,
3.02536E+14," ""Instant Build""",,,,,,
3.02536E+14," ""Storage Amount Of Diner & Grocery""",,,,,,
3.02536E+14," ""Change how much food is stored in them (less chance of starving colonists when busy).""",,,,,,
3.02536E+14," ""Ladies and gentlemen", this is your captain speaking. We have a small problem.,,,,,
All four engines have stopped. We are doing our damnedest to get them going again.,,,,,,,
"I trust you are not in too much distress.""",,,,,,,
3.02536E+14," ""Change the range of the %s.""",,,,,,
3.02536E+14," ""Some smart quip about heating?""",,,,,,
3.02536E+14," ""Always Dusty""",,,,,,
3.02536E+14," ""Buildings will never lose their dust (unless you turn this off", then it'll reset the dust amount).,,,,,
"Will be overridden by %s.""",,,,,,,
3.02536E+14," ""Empty Mech Depot""",,,,,,
3.02536E+14," ""Empties out selected/moused over mech depot into a small depot in front of it.""",,,,,,
3.02536E+14," ""Protection Radius""",,,,,,
3.02536E+14," ""Change threat protection coverage distance (MDSLaser/DefenceTower).""",,,,,,
3.02536E+14," ""Unlock Locked Buildings""",,,,,,
3.02536E+14," ""Shows a list of buildings you can unlock.",,,,,,
"This doesn't apply to sponsor limited ones; see Toggles>%s.""",,,,,,,
3.02536E+14," ""Only place Pillars at start and end.""",,,,,,
3.02536E+14," ""Unlimited Connection Length""",,,,,,
3.02536E+14," ""No more length limits to pipes", cables," and passages.""",,,,
3.02536E+14," ""Power-free Building""",,,,,,
3.02536E+14," ""Toggle electricity use for selected building type.""",,,,,,
3.02536E+14," ""Water-free Building""",,,,,,
3.02536E+14," ""Toggle water use for selected building type.""",,,,,,
3.02536E+14," ""Oxygen-free Building""",,,,,,
3.02536E+14," ""Toggle oxygen use for selected building type.""",,,,,,
3.02536E+14," ""Set Charge & Discharge Rates""",,,,,,
3.02536E+14," ""Change how fast Air/Water/Battery storage capacity changes.""",,,,,,
3.02536E+14," ""Use last building placement orientation.""",,,,,,
3.02536E+14," ""Use Last Orientation""",,,,,,
3.02536E+14," ""Farm Shifts All On""",,,,,,
3.02536E+14," ""Turns on all the farm shifts.""",,,,,,
3.02536E+14," ""Production Amount Set""",,,,,,
3.02536E+14," ""Set production of buildings of selected type", also applies to newly placed ones.,,,,,
"Works on any building that produces.""",,,,,,,
3.02536E+14," ""Fully Automated Building""",,,,,,
3.02536E+14," ""Work without workers (select a building and this will apply to all of type or selected).""",,,,,,
3.02536E+14," ""Cure All""",,,,,,
3.02536E+14," ""Toggle curing all traits (use """"<yellow>Show All Traits</yellow>"""" & """"<yellow>Show Full List</yellow>"""" to manually set).""",,,,,,
3.02536E+14," ""Train All""",,,,,,
3.02536E+14," ""Show All Traits""",,,,,,
3.02536E+14," ""Shows all appropriate traits in Sanatoriums/Schools side panel popup menu.""",,,,,,
3.02536E+14," ""Show Full List""",,,,,,
3.02536E+14," ""Toggle showing full list of trait selectors in side pane.""",,,,,,
3.02536E+14," ""Maintenance Free Inside""",,,,,,
3.02536E+14," ""Buildings inside domes don't build maintenance points (takes away instead of adding).""",,,,,,
3.02536E+14," ""Maintenance Free""",,,,,,
3.02536E+14," ""Building maintenance points reverse (takes away instead of adding).""",,,,,,
3.02536E+14," ""Moisture Vaporator Penalty""",,,,,,
3.02536E+14," ""Disable penalty when Moisture Vaporators are close to each other.""",,,,,,
3.02536E+14," ""Cheap Construction""",,,,,,
3.02536E+14," ""Build with minimal resources.""",,,,,,
3.02536E+14," ""Building Damage Crime""",,,,,,
3.02536E+14," ""Disable damage from renegedes to buildings.""",,,,,,
3.02536E+14," ""No Break""",,,,,,
3.02536E+14," ""Unlimited wonder build limit (blocks the <yellow>build a wonder</yellow> achievement).""",,,,,,
3.02536E+14," ""Show Hidden Buildings""",,,,,,
3.02536E+14," ""Show hidden buildings in build menu.""",,,,,,
3.02536E+14," ""Remove Spire Point Limit""",,,,,,
3.02536E+14," ""Build spires anywhere in domes.",,,,,,
"Use with <green>%s</green> to fill up a dome with spires.""",,,,,,,
3.02536E+14," ""Buildings are built instantly.""",,,,,,
3.02536E+14," ""Remove Building Limits""",,,,,,
3.02536E+14," ""Buildings can be placed almost anywhere.",,,,,,
"See also %s.""",,,,,,,
3.02536E+14," ""Missile Strike""",,,,,,
3.02536E+14," ""Meteor Strike""",,,,,,
3.02536E+14," ""All colonists spawn as this age.""",,,,,,
3.02536E+14," ""Spawn POIs""",,,,,,
3.02536E+14," ""POI""",,,,,,
3.02536E+14," ""Unlock Anomaly BreakThroughs""",,,,,,
3.02536E+14," ""Unlock any breakthroughs in anomalies (not planetary ones).""",,,,,,
3.02536E+14," ""Lightning Strike""",,,,,,
3.02536E+14," ""Strike a random pos or at mouse cursor if using shortcut.""",,,,,,
3.02536E+14," ""Interrupt Supression Times""",,,,,,
3.02536E+14," ""Sets story.time_created to -SuppressTime.""",,,,,,
3.02536E+14," ""Testing Toggle""",,,,,,
3.02536E+14," ""Toggles g_StoryBitTesting.""",,,,,,
3.02536E+14," ""Testing Delete Backlog""",,,,,,
3.02536E+14," ""Sets AccountStorage.StoryBitTimestamp to nil.""",,,,,,
3.02536E+14," ""Random delay added (to keep game from lagging on large amounts).""",,,,,,
3.02536E+14," ""Anything with Repeatable in the tooltip will spawn more items on the map.",,,,,,
"Deep items will unlock the ability to exploit those resources.""",,,,,,,
3.02536E+14," ""Save your game.",,,,,,
"This will switch to a new map.""",,,,,,,
3.02536E+14," ""Show a list of achievements to unlock (permanent!).""",,,,,,
3.02536E+14," ""Remove a tech from researched list and reset any values it adds (not complicated stuff from mods).""",,,,,,
3.02536E+14," ""This tries to reverse the changes made when the tech is researched (emphasis on tries).""",,,,,,
3.02536E+14," ""Open the Mod Editor and load the Mod map.""",,,,,,
3.02536E+14," ""Add some party to your domes for 3 hours (10 domes max).""",,,,,,
3.02536E+14," ""Sets story.cooldown_end to GameTime.""",,,,,,
3.02536E+14," ""Clear Cooldowns""",,,,,,
3.02536E+14," ""Spawn Planetary Anomalies""",,,,,,
3.02536E+14," ""Adds %s locations to Planetary View.""",,,,,,
3.02536E+14," ""Default mapdata type""",,,,,,
3.02536E+14," ""Change the number on the end to fire that amount (ex: <green>%s25</green>).""",,,,,,
3.02536E+14," ""Lightning Strike""",,,,,,
3.02536E+14," ""LightningStrike""",,,,,,
3.02536E+14," ""How many times you can outsource in a row.""",,,,,,
3.02536E+14," ""Resets sponsor points to default for that sponsor""",,,,,,
3.02536E+14," ""Scan all anomalies.""",,,,,,
3.02536E+14," ""Scan all or certain types of anomalies.""",,,,,,
3.02536E+14," ""Stops most disasters""",,,,,,
3.02536E+14," ""Metatron Ion Storm""",,,,,,
3.02536E+14," ""Instant Research""",,,,,,
3.02536E+14," ""Instantly research anything you click.""",,,,,,
3.02536E+14," ""Research Queue Size""",,,,,,
3.02536E+14," ""Spawn""",,,,,,
3.02536E+14," ""Add Research Points""",,,,,,
3.02536E+14," ""Draggable Cheats Menu""",,,,,,
3.02536E+14," ""Cheats menu can be moved.""",,,,,,
3.02536E+14," ""Keep Cheats Menu Position""",,,,,,
3.02536E+14," ""This menu will stay where you drag it.""",,,,,,
3.02536E+14," ""Map Exploration""",,,,,,
3.02536E+14," ""Scanning", deep scanning, core mines," and alien imprints.""",,,
3.02536E+14," ""Advance to next part", show what part you're on," or remove mysteries.""",,,,
3.02536E+14," ""Mystery Start""",,,,,,
3.02536E+14," ""Pick and start a mystery (with instant start option).",,,,,,
"Certain mysteries need certain objects which get placed when the map is generated on a new game (the green rocks one for instance).""",,,,,,,
3.02536E+14," ""Show the disasters list and optionally start one.""",,,,,,
3.02536E+14," ""Spawn X amount of colonists.""",,,,,,
3.02536E+14," ""Toggle Unlock All Buildings""",,,,,,
3.02536E+14," ""Unlocks all buildings for construction.",,,,,,
This doesn't apply to sponsor limited ones; see ECM>Buildings>Toggles>%s.,,,,,,,
"To unlock a single building: See ECM>Buildings>%s.""",,,,,,,
3.02536E+14," ""Toggle All Shifts""",,,,,,
3.02536E+14," ""Toggle all workshifts on or off (farms only get one on).""",,,,,,
3.02536E+14," ""Update All Workplaces""",,,,,,
3.02536E+14," ""Updates all colonist's workplaces.""",,,,,,
3.02536E+14," ""Clear Forced Workplaces""",,,,,,
3.02536E+14," ""Removes """"<green>user_forced_workplace</green>"""" from all colonists.""",,,,,,
3.02536E+14," ""Pick what you want to unlock/research (defaults to unlock).""",,,,,,
3.02536E+14," ""Allow more items in queue.""",,,,,,
3.02536E+14," ""Reset All Research""",,,,,,
3.02536E+14," ""Resets all research (includes breakthrough tech).""",,,,,,
3.02536E+14," ""Complete item currently being researched.""",,,,,,
3.02536E+14," ""Add a specified amount of research points.""",,,,,,
3.02536E+14," ""Outsourcing For Free""",,,,,,
3.02536E+14," ""Set Amount Of Breakthroughs Allowed""",,,,,,
3.02536E+14," ""How many breakthroughs are allowed to be unlocked?""",,,,,,
3.02536E+14," ""Breakthroughs From OmegaTelescope""",,,,,,
3.02536E+14," ""How many breakthroughs the OmegaTelescope will unlock.""",,,,,,
3.02536E+14," ""Unpin All Pinned Objects""",,,,,,
3.02536E+14," ""Removes all objects from the """"<green>Pin</green>"""" menu.""",,,,,,
3.02536E+14," ""Complete Wires & Pipes""",,,,,,
3.02536E+14," ""Complete all wires and pipes instantly.""",,,,,,
3.02536E+14," ""Complete Constructions""",,,,,,
3.02536E+14," ""Complete all constructions instantly.""",,,,,,
3.02536E+14," ""Open the mod editor.""",,,,,,
3.02536E+14," ""Cheats hover toggle""",,,,,,
3.02536E+14," ""Are you sure you want to reset all research (includes breakthrough tech)?",,,,,,
,,,,,,,
"Buildings are still unlocked.""",,,,,,,
3.02536E+14," ""Stop""",,,,,,
3.02536E+14," ""Major""",,,,,,
3.02536E+14," ""Multi-Spawn""",,,,,,
3.02536E+14," ""Missle""",,,,,,
3.02536E+14," ""Targeted to mouse cursor (use arrow keys to select and enter to start).""",,,,,,
3.02536E+14," ""Core: Repeatable"," exploit core resources.""",,,,,
3.02536E+14," ""Deep: unlock tech to exploit deep resources.""",,,,,,
3.02536E+14," ""Deep""",,,,,,
3.02536E+14," ""Core""",,,,,,
3.02536E+14," ""Deep Scan""",,,,,,
3.02536E+14," ""Reveal Map""",,,,,,
3.02536E+14," ""Reveals the map squares""",,,,,,
3.02536E+14," ""Reveal Map (Deep)""",,,,,,
3.02536E+14," ""Reveals the map and unlocks """"<green>Deep</green>"""" resources.""",,,,,,
3.02536E+14," ""Alice thought to herself. """"Now you will see a film made for children"""".",,,,,,
Perhaps.,,,,,,,
But I nearly forgot! You must close your eyes.,,,,,,,
"Otherwise you won't see anything.""",,,,,,,
3.02536E+14," ""Scan Map""",,,,,,
3.02536E+14," ""Colonist placing priority: Selected dome", Evenly between domes," or centre of map if no domes.""",,,,
3.02536E+14," ""Start A Mystery""",,,,,,
3.02536E+14," ""Adding a mystery is cumulative", this will NOT replace existing mysteries.,,,,,
,,,,,,,
"See Cheats><green>%s</green> to remove.""",,,,,,,
3.02536E+14," ""Instant Start""",,,,,,
3.02536E+14," ""May take up to one Sol to """"instantly"""" activate mystery.""",,,,,,
3.02536E+14," ""To play back speech press the """"<green>%s</green>"""" checkbox and type in",,,,,,
"g_Voice:Play(o.speech)""",,,,,,,
3.02536E+14," ""Speech""",,,,,,
3.02536E+14," ""Message""",,,,,,
3.02536E+14," ""Total parts""",,,,,,
3.02536E+14," ""done?""",,,,,,
3.02536E+14," ""Removed all!""",,,,,,
3.02536E+14," ""Removed""",,,,,,
3.02536E+14," ""Manage""",,,,,,
3.02536E+14," ""Skip the timer delay", and optionally skip the requirements (applies to all mysteries that are the same type).,,,,,
,,,,,,,
Sequence part may have more then one check, you may have to skip twice or more.,,,,,,
,,,,,,,
"<right_click>*2 selected mystery to review past messages.""",,,,,,,
3.02536E+14," ""This will remove the mystery"," if you start it again; it'll be back to the start.""",,,,,
3.02536E+14," ""Remove All""",,,,,,
3.02536E+14," ""This will remove all the mysteries!""",,,,,,
